,imdb_id,original_title,overview,poster_path,release_date,_id
345,tt0109446,The Client,"A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says.",/bCWpxGGcP9DsCLwfNpnfcl1vLk8.jpg,1994-07-20,309
346,tt0109484,"Corrina, Corrina","When Manny Singer's wife dies, his young daughter Molly becomes mute and withdrawn. To help cope with looking after Molly, he hires sassy housekeeper Corrina Washington, who coaxes Molly out of her shell and shows father and daughter a whole new way of life. Manny and Corrina's friendship delights Molly and enrages the other townspeople.",/lUmJNC3RAW0OxAtDP8CDEld9pFq.jpg,1994-08-12,310
347,tt0109504,Crooklyn,"From Spike Lee comes this vibrant semi-autobiographical portrait of a school-teacher, her stubborn jazz-musician husband and their five kids living in '70s Brooklyn.",/iFqe07F78SO0SIBzWcK4I5MwNvP.jpg,1994-05-13,311
348,tt0109506,The Crow,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven -- watched over by a hypnotic crow -- returns from the grave to exact revenge.",/vrQZSCP3WeYXCTXdJQ6mXgxb9L4.jpg,1994-05-11,312
349,tt0109450,Cobb,"Al Stump is a famous sports-writer chosen by Ty Cobb to co-write his official, authorized 'autobiography' before his death. Cobb, widely feared and despised, feels misunderstood and wants to set the record straight about 'the greatest ball-player ever,' in his words.",/k6FYPlBJbH6e7UrDQ9B6LTNDSkD.jpg,1994-12-02,313
350,tt0109813,The Flintstones,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,/dnYXJZgstixBsOjF4JJrPCDRd2n.jpg,1994-05-26,314
351,tt0109830,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.",/yE5d3BUhE8hCnkMUJOo1QDoOGNz.jpg,1994-07-06,315
352,tt0109831,Four Weddings and a Funeral,Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,/md9kMKnLG8LG4pMDM98gy5x4K5L.jpg,1994-03-09,316
353,tt0113305,Higher Learning,"Malik (Omar Epps) is an African-American student attending on a track scholarship; academics are not his strong suit, and he goes in thinking that his athletic abilities will earn him a free ride through college. Fudge (Ice Cube), a ""professional student"" who has been at Columbus for six years so far, becomes friendly with Malik and challenges his views about race and politics in America.",/cLeOjovcDq9kULToHuoXa1xmvET.jpg,1995-01-11,317
354,tt0110091,I Like It Like That,"Lisette and husband Chino face marital difficulties. She is fed up with the kids, while he has job troubles. His mother Rosaria hates Lisette and the neighborhood tramp has designs on Chino. Things get even worse when Chino goes to jail and Lisette gets a good job uptown. Can this marriage be saved?",/5KYvQJGgrvceGhsRe8ydSpU7A8a.jpg,1994-10-14,318
355,tt0110093,I Love Trouble,"Rival Chicago reporters Sabrina Peterson (Roberts) and Peter Brackett (Nolte) reluctantly join forces to uncover a train wreck conspiracy and bite off more than they can chew while pursuing the story and bickering along the way - and falling in love, despite the fact that he's many years older than she.Sabrina is an ambitious, gifted reporter willing to do whatever it takes to learn the truth about the train accident, which leads her into conflict, then reluctant partnership, with fading star newsman Peter who works for a rival paper. He is her polar opposite: he chases women, smokes cigars, and has just published his first novel. During their pursuit of the story, Peter and Sabrina clash over virtually everything - he also subjects Sabrina to indecent exposure in front of a group of boy scouts after he catches her skinny dipping.",/kOiWROfIm3Drk4EHr4XdNKNk5oZ.jpg,1994-06-29,319
356,tt0110167,It Could Happen to You,"Charlie Lang is a simple, kindhearted New York City cop. When he realizes he has no money to tip waitress Yvonne Biasi, Lang offers her half the winnings of his lottery ticket. Amazingly, the ticket happens to be a winner, in the sum of $4 million. True to his word, Lang proceeds to share the prize money with Biasi, which infuriates his greedy wife, Muriel. Not content with the arrangement, Muriel begins scheming to take all the money.",/4SSjiAa592zTqko7hHdKcj5d5cS.jpg,1994-07-29,320
357,tt0110213,The Jungle Book,"Raised by wild animals since childhood, Mowgli is drawn away from the jungle by the beautiful Kitty. But Mowgli must eventually face corrupt Capt. Boone, who wants both Kitty's hand and the treasures of Monkey City – a place only Mowgli can find.",/6BhybPISxk116taUo9J76tVo1hs.jpg,1994-12-23,321
358,tt0107472,Die Macht der Bilder: Leni Riefenstahl,"This documentary recounts the life and work of one of most famous, and yet reviled, German film directors in history, Leni Riefenstahl. The film recounts the rise of her career from a dancer, to a movie actor to the most important film director in Nazi Germany who directed such famous propaganda films as Triumph of the Will and Olympiad. The film also explores her later activities after Nazi Germany's defeat in 1945 and her disgrace for being so associated with it which includes her amazingly active life over the age of 90.",/lTiL9emewC7DLS9A9O5aZf7Ywum.jpg,1993-09-11,322
359,tt0110357,The Lion King,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.,/bKPtXn9n4M4s8vvZrbw40mYsefB.jpg,1994-06-23,323
360,tt0107426,Little Buddha,Little Buddha is a movie about the life of Siddhartha starring Keanu Reeves and Bridget Fonda and directed by Bernardo Bertolucci.,/lXbIlZEisZs2V44YGA6yr4PBHZs.jpg,1993-12-01,324
361,tt0111686,New Nightmare,"Freddy's back … and he's badder than ever! Nancy, the historical nemesis of the man with the satanic snarl and pitchfork fingers, discovers that a new monstrous demon has taken on Freddy's persona. Can Nancy stop this new threat in time to save her son?",/oLEZibnraixTE68rTaYv4FEmvYd.jpg,1994-10-13,325
362,tt0110475,The Mask,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",/v8x8p441l1Bep8p82pAG6rduBoK.jpg,1994-07-29,326
363,tt0110478,Maverick,"Maverick is a gambler who would rather con someone than fight them. He needs an additional three thousand dollars in order to enter a Winner Take All poker game that begins in a few days. He tries to win some, tries to collect a few debts, and recover a little loot for the reward. He joins forces with a woman gambler with a marvelous southern accent as the two both try and enter the game.",/oGSiAJTT9BxN3sxrg4Fyfc8ElGg.jpg,1994-05-20,327
364,tt0110588,Mrs. Parker and the Vicious Circle,"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair.",/bLmyaiin2zavjmTsIOaUMT4KC2X.jpg,1994-09-07,328
365,tt0110622,The Naked Gun 33⅓: The Final Insult,"Frank Drebin is persuaded out of retirement to go undercover in a state prison. There he is to find out what top terrorist, Rocco, has planned for when he escapes. Frank's wife, Jane, is desperate for a baby.. this adds to Frank's problems. A host of celebrities at the Academy awards ceremony are humiliated by Frank as he blunders his way trying to foil Rocco.",/k3F8N3jeqXOpm1qjY7mL8O6vdx.jpg,1994-03-18,329
366,tt0110771,The Paper,"Henry Hackett is the editor of a New York City tabloid. He is a workaholic who loves his job, but the long hours and low pay are leading to discontent. Also, publisher Bernie White faces financial straits, and has hatchetman Alicia Clark, Henry's nemesis, impose unpopular cutbacks.",/3FMfcgvjwgmyoT6Pp89wALzSUHT.jpg,1994-03-18,330
367,tt0110950,Reality Bites,"A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be.",/gbi7dmxPNVqJQpKnHOpZ9dmeWAO.jpg,1994-02-18,331
368,tt0105226,Red Rock West,"When a promised job for Texan Michael fails to materialise in Wyoming, Mike is mistaken by Wayne to be the hitman he hired to kill his unfaithful wife, Suzanne. Mike takes full advantage of the situation, collects the money and runs. During his getaway, things go wrong, and soon get worse when he runs into the real hitman, Lyle.",/d1TwyCjnJMKIgMw0CgH2nQsKZAN.jpg,1993-07-08,332
369,tt0110989,Ri¢hie Ri¢h,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",/hbNmaqJcjg4ChZ5vvfQpNzizoiR.jpg,1994-12-19,333
370,tt0111054,Safe Passage,A mother with seven sons feels like she's losing control of her life and her family. But personal...,/3t8zDeD29iqjhz6k8OuvRizu8h.jpg,1994-12-01,334
371,tt0110997,The River Wild,"While on a family vacation,  rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.",/8NFAQxZud5Kisw1sd9WxfBG54.jpg,1994-09-30,335
372,tt0111257,Speed,"Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end.",/bDLiyoxdK8mZHaeYVOxMZj7WGkb.jpg,1994-06-09,336
373,tt0111256,Speechless,A romantic comedy. Michael Keaton and Geena Davis are speechwriters for competing political campaigns. Witty and amusing for the political junkies amongst us.,/nN5BPaG720jhkNf29Pogm1O1mq4.jpg,1994-12-16,337
374,tt0111438,Timecop,"An officer for a security agency that regulates time travel, must fend for his life against a shady politician who has a tie to his past.",/jCuhVKfj0vvR7iH8D5Aa0Q1ZX8e.jpg,1994-09-15,338
375,tt0111503,True Lies,"Harry Tasker is a secret agent for the United States Government. For years, he has kept his job from his wife, but is forced to reveal his identity and try to stop nuclear terrorists when he and his wife are kidnapped by them.",/mTAHr5h5i64hTLqo0cW2X2083Cx.jpg,1994-07-14,339
376,tt0111693,When a Man Loves a Woman,"An airline pilot and his wife are forced to face the consequences of her alcoholism when her addictions threaten her life and their daughter's safety. While the woman enters detox, her husband must face the truth of his enabling behavior.",/n3B7MBFwyKj9OaTscDZlfJt8Ayy.jpg,1994-04-29,340
